,Unnamed: 0,Stkcd,SP_TTM,EP_TTM,EP_LYR,CashFlowYiled_LYR,CashFlowYiled_TTM,FreeCashFlowYield_TTM,BP_LR,Sales2EV,SaleEarnings_SQ_YoY,Earnings_SQ_YoY,Sales_SQ_YoY,ROE_LR,ROA_LR,CurrentRatio,AssetTurnover,Momentum_1M,Momentum_12M,MACrossover,jlr,yylr,yysr,LTD2Equity_LR,Momentum_24M,PD,BZC,y
260,415,600111,1.8381,0.001259094,0.001259094,0.059167726,0.063748838,0.060679053,0.181661328,0.152863977,-67.248,-290.5214,0.7412,3.9168,3.2796,2.125944263,0.459354756,0.010086455,-0.458268934,-0.162841536,-681.1867,240.1201,62.3248,0.029074949,-0.360109539,0.431686527,-0.301589624,1.0
261,416,600112,1.096,-0.030690042,-0.030690042,0.050934585,0.009865435,-9.48038e-05,0.201503524,0.09819016,-6129.0747,-2428.8943,-11.9795,-15.2305,-4.535,0.715548057,0.234589796,-0.233302836,0.493761141,-0.116751962,-16086.8653,-26162.0169,-38.3559,0.044617426,0.041640771,-0.330364259,0.788109061,-1.0
262,419,600120,18.167,0.038105823,0.038105823,0.024234687,0.028078763,0.020029382,0.314811347,0.556962736,-27.7742,-52.9864,-24.5878,11.4817,9.4859,1.239342078,0.810953469,0.0,0.060897436,-0.246250484,-38.7435,-8.522,-0.6982,0.201988899,0.50340651,0.371034056,2.854598681,1.0
263,420,600122,15.8353,0.029214788,0.029214788,0.037153053,0.051919897,0.048705516,0.558196415,1.70535626,-70.4462,-75.5627,5.7401,5.4603,4.3866,1.872546546,1.007782885,0.122543353,1.708507671,-0.051612482,-49.4065,-43.4882,-21.614,0.322288321,2.413005272,0.691264543,1.059647156,-1.0
264,422,600132,6.8516,-0.017774517,-0.017774517,0.051894707,0.059294132,0.04437114,0.132119034,0.379410989,-144.3886,-107.2761,-2.8406,-5.7544,-2.0566,0.659198346,0.891109082,0.064580559,-0.011742892,-0.171848037,-431.98,-360.9875,-53.5544,0.28033405,-0.00621504,-0.83206835,-0.887929021,1.0
265,423,600138,14.483,0.02961444,0.02961444,0.033095629,0.02819044,-0.017086895,0.301770755,0.716830916,3.5467,60.2562,10.8913,6.3434,7.4168,1.045514598,1.097184436,0.202166065,0.416160389,-0.033150499,-78.3618,-74.2883,-12.3125,0.009424602,-0.060838034,0.074679414,-1.005951757,1.0
266,424,600141,23.3743,0.014586323,0.014586323,0.105303999,0.114440342,-0.066588855,0.694024778,1.102290587,-17.3367,-250.3679,-7.6222,1.5866,3.9631,0.447516723,0.579599352,0.143080532,-0.040682415,-0.076124003,-141.7722,-46.3269,-30.4979,1.111832789,0.265800866,0.170979439,0.068756422,1.0
267,426,600150,20.8558,-0.007769415,-0.007769415,-0.135393145,-0.210382135,-0.232525862,0.583343102,1.218752441,-28.4322,-246.0307,-22.3699,0.3524,0.2009,1.35963886,0.559920502,-0.024916013,-0.05507325,-0.143068598,-1622.9383,-185.2456,-22.8801,0.348695524,0.041878552,-1.375275328,-0.467154246,-1.0
268,427,600151,2.9048,0.011620883,0.011620883,0.007960583,0.051808496,-0.086366995,0.266064181,0.212215084,320.2276,424.6917,11.8413,4.1845,3.6526,1.122529273,0.336257933,0.004061738,0.31629393,-0.139836493,300.386,429.7296,124.1087,0.559437796,0.208211144,-0.116000642,0.666343808,1.0
269,428,600153,42.3161,0.112028913,0.112028913,0.181619741,0.187131059,0.17355645,0.600263098,2.930559288,-2.0691,-0.7494,13.0636,13.8327,5.4214,1.593248285,1.206592908,0.0,0.700392927,-0.009549749,9.7831,4.4262,22.2751,0.99000261,1.833060556,-2.652900748,-0.026995407,-1.0
270,430,600158,1.2131,0.005256246,0.005256246,0.001620703,0.01085599,0.010287475,0.114747276,0.076931316,-1.723,-18.9806,28.9135,4.9965,1.5166,1.971560175,0.262632729,0.238954869,0.472614342,-0.106006722,-11.3848,-1.7838,218.2196,0.181004028,0.992360581,-1.271073535,0.903511321,-1.0
271,431,600160,5.257,0.007088877,0.007088877,0.03417348,0.031969667,0.001237422,0.3129514,0.424570063,-51.4839,-49.7072,-0.693,2.2295,2.7105,1.724853038,1.035560238,0.299557032,2.599693252,0.222114713,-53.5156,6.5297,3.8931,0.02456011,2.860197368,0.277529552,1.797607611,-1.0
272,432,600161,3.0407,0.005815012,0.005815012,0.023810089,0.019202737,0.004080557,0.09768277,0.073636463,99.787,92.9013,24.7624,0.5139,5.2883,1.235447259,0.278304901,0.251074499,0.353351414,-0.122341047,-171.2913,-100.7748,-13.0868,1.01605713,0.509507347,0.647679589,0.181455772,1.0
273,433,600166,9.627,0.01979701,0.01979701,0.027210548,0.09762313,-0.078605679,1.029547424,1.925591154,-35.4971,12.1721,4.4341,2.1919,1.0654,0.801267767,0.75098019,0.016051364,0.011182109,-0.115552496,3590.1291,-64.0391,1.6932,0.173779843,0.108581436,0.534469535,-1.034905588,-1.0
274,434,600169,3.4207,0.002299825,0.002299825,-0.060110732,-0.095431231,-0.151712124,0.542954996,0.668812162,15.2604,-6.624,-36.1613,0.4068,1.945,1.110007453,0.291957755,-0.030405405,-0.341743119,-0.205506445,281.8741,-1160.9618,50.4177,0.816630903,0.4,-1.606790399,-0.414005974,-1.0
275,435,600170,19.945,0.06427319,0.06427319,0.285441481,-0.093344848,-0.193782485,0.718545008,9.34988565,-16.7233,-0.1456,8.7101,8.4887,2.581,1.140524572,0.833596742,-0.019390582,-0.158145065,-0.143842161,-0.9423,12.3312,29.9772,0.945328258,0.43030303,-0.239102676,-0.894344483,-1.0
276,438,600176,7.8926,0.036740936,0.036740936,0.090484517,0.076897388,0.043913117,0.361952628,0.237160144,17.4487,19.916,-1.5351,10.1149,8.5157,1.104602841,0.285975732,0.070345409,0.642533937,-0.053044804,-24.1302,-24.1322,2.4417,0.563867218,1.633160622,-0.144038294,-0.238196295,-1.0
277,439,600177,7.6525,0.118135296,0.118135296,0.053018169,0.100014625,0.073502006,0.544028446,0.341695542,-1.5609,-7.243,-59.489,21.6925,10.7083,1.006328853,0.257088212,0.064052288,0.414422242,-0.128239465,218.3726,219.605,-40.9248,0.940441389,0.987789988,-1.337430056,-1.003285492,1.0
278,440,600180,8.4398,0.028246567,0.028246567,0.024831853,-0.095957606,-0.096832736,0.273778504,0.641132577,-23.7914,-18.3071,1.6497,10.3603,8.017,1.407043034,0.748608749,-0.195041925,0.792207792,-0.103109123,107.1292,44.5078,12.3935,0.000358634,0.782082324,1.263498045,1.048088767,-1.0
279,441,600183,5.1985,0.030286301,0.030286301,0.061885811,0.032698836,0.002724898,0.256211997,0.406501474,159.7837,118.0895,9.4158,11.6346,8.1715,1.532124399,0.834935211,0.07616975,0.239348371,-0.057730655,90.6759,87.7046,-1.3919,0.152562791,0.356652949,-1.391351456,-0.410079421,1.0
280,443,600187,0.4902,-0.012778516,-0.012778516,-0.007878465,0.013390413,-0.010099766,0.272288405,0.073698928,-233.9931,-229.0706,-56.8891,-4.6324,-1.6139,1.750054613,0.175539548,0.089473684,-0.190352021,-0.137390516,-184.4157,-175.0054,41.8852,0.242587287,-0.067567568,1.269355057,0.107116348,1.0
281,444,600188,11.5154,0.019438515,0.019438515,0.065899422,0.124339638,-0.029589288,0.930934635,0.764456433,-234.0173,-447.7524,87.9153,2.1592,2.3733,1.16758219,0.407282705,0.010695187,-0.283004552,-0.1636527,-157.2298,-186.4801,132.2984,1.379270216,0.089965398,1.544611668,0.744823445,1.0
282,445,600195,10.5703,0.027406309,0.027406309,0.051673558,0.026237683,-0.007180836,0.296041915,0.473218651,-23.189,-21.8779,-23.6438,9.0764,7.8427,1.907452097,1.034797624,0.244470314,0.348895899,-0.197154887,-63.4078,-72.9446,8.8844,0.014636584,0.417771883,0.38088556,0.290822594,1.0
283,446,600196,5.3684,0.052539942,0.052539942,0.029668677,0.026977948,0.004364691,0.332766105,0.216922356,148.2175,20.4823,5.085,13.5307,10.2956,0.761059076,0.324811942,-0.026523,0.113270142,-0.069157777,4.9898,6.3354,12.1518,0.3626132,0.24154334,0.485723316,-1.622449404,1.0
284,450,600208,1.6161,0.027160264,0.027160264,0.018298236,-0.100474951,-0.107821539,0.62899747,0.260836697,-33.3809,-45.9852,-27.1387,4.8115,2.8784,1.99181116,0.147663815,-0.086206897,-0.348360656,-0.159076423,122.2943,242.4277,214.8247,1.160721516,0.141148325,0.852985663,-0.734131682,1.0
285,451,600216,4.7362,0.012012957,0.012012957,0.008088896,0.029674731,-0.025367485,0.500743884,0.365329965,24.149,77.3545,-0.7105,2.4533,2.5138,2.256874488,0.537485653,0.217519685,0.139042357,-0.093966677,-151.7945,-182.8559,-9.7252,0.019471133,0.169187146,0.372097468,-0.51430648,1.0
286,452,600219,4.9628,0.031441461,0.031441461,0.041889926,0.074178609,-0.006037727,1.111105877,0.713224131,-98.4553,-84.463,-11.8141,2.3636,2.6953,1.693291734,0.404445658,0.0,-0.258173619,-0.2,-80.2075,-98.4133,-9.9951,0.12558747,-0.010526316,0.152900314,-0.527620906,-1.0
287,455,600236,2.7079,0.097744092,0.097744092,0.194406376,0.0931527,0.077396283,0.30621795,0.104323371,86.8393,93.3392,17.1487,20.4694,19.3747,0.826220768,0.1422743,0.057991513,0.591489362,-0.093407261,685.1344,572.9774,356.5496,1.78945255,0.913043478,0.480334051,-1.044654591,1.0
288,457,600251,1.8277,0.024641638,0.024641638,-0.022849467,-0.072693859,-0.087899086,0.311582059,0.247537811,-1282.0855,-113.4075,27.0806,6.8228,5.5896,0.958219057,0.378892665,0.038602941,-0.381161008,-0.175555572,-103.109,-168.5643,95.0724,0.033732871,-0.377067255,-1.438900825,0.079673617,-1.0
289,458,600252,0.7117,0.034245491,0.034245491,0.019196715,0.012074951,-0.010157828,0.326015143,0.180684992,-112.3475,-109.2234,-90.085,10.5063,9.5115,3.461009966,0.403455664,-0.005420054,-0.551344743,-0.586745543,-295.3945,-1465.204,-74.6043,0.063752455,-0.461086637,0.720332662,-0.099750639,-1.0
290,459,600256,1.2522,0.010664826,0.010664826,0.032013912,0.045457665,-0.054821423,0.504344198,0.201501343,-214.0058,-242.7078,-39.9298,2.2838,2.3766,0.334638815,0.159974506,-0.021994135,-0.20215311,-0.170838396,-61.9354,-216.7511,13.2045,1.220844087,-0.243764172,-2.236276434,-1.315495491,-1.0
291,460,600259,11.6705,-0.024936555,-0.024936555,-0.004110913,-0.039768428,-0.044104407,0.042488069,0.238201419,-4504.1968,-2959.4313,35.9927,-51.6837,-6.1947,1.159426709,0.932931022,-0.182662539,-0.287513494,-0.069648309,-222.2188,-251.0049,78.2598,1.03752464,-0.105892978,1.130832078,1.643003666,1.0
292,461,600260,3.2055,0.012351625,0.012351625,0.095484049,-0.002153701,-0.008981284,0.282932396,0.202928236,110.9001,118.329,281.4694,4.3512,4.2086,1.464429172,0.276454473,-0.035506779,0.729166667,-0.079406224,-81.3655,-84.0919,41.0892,0.381320425,0.420152091,-0.543276936,1.188072528,1.0
293,463,600270,4.7536,0.059356718,0.059356718,0.003192442,0.003948432,-0.021882391,0.42804928,0.298139707,40.1503,36.6055,8.8687,13.8722,12.0616,3.821583374,0.511092466,0.086746988,0.655045872,-0.031809911,36.0432,46.5725,18.4809,0.01719757,0.65,-0.619734418,-0.088746348,-1.0
294,464,600271,22.8496,0.051580944,0.051580944,0.060560817,0.053061515,0.046675614,0.196043595,0.611651758,8.6137,25.1572,22.4385,19.1187,20.2829,4.426447048,1.455945667,0.0,0.83251393,-0.108500534,-12.2048,-2.6419,59.1109,0.260268964,1.353114478,1.133459621,-0.627356922,-1.0
295,465,600276,4.2566,0.02129658,0.02129658,0.021807201,0.017407964,0.013634154,0.095102057,0.0837987,62.4145,48.9077,24.588,21.8658,23.6674,8.904978433,0.724382723,-0.007275667,0.310565635,0.000675118,19.28,9.5541,-1.5889,0.008636933,0.289577317,2.799054311,-2.235650666,1.0
296,466,600280,5.7306,0.014286353,0.014286353,-0.096269316,-0.116414279,-0.13503036,0.204721461,0.805697899,-205.0051,33.6471,10.2509,6.8469,3.4915,1.044198786,0.420356174,0.035217794,-0.224305556,-0.22840369,-909.5307,-422.5608,53.8929,1.279241097,-0.062132662,-0.71153068,0.073857713,-1.0
297,470,600292,4.3916,0.030422919,0.030422919,0.047953849,0.026529967,-0.017030602,0.469746722,0.336322922,-34.2604,-193.659,-6.8488,5.9249,5.2816,1.280824164,0.400577038,-0.138692212,-0.071813285,-0.101836759,-116.5998,-88.6417,-4.3249,0.113045186,-0.082926829,-1.447567526,-0.066873548,-1.0
298,471,600298,12.0375,0.02339666,0.02339666,0.041883266,0.052217697,0.031927721,0.22309307,0.295890318,128.5706,171.193,15.4654,9.2167,7.6552,0.735295056,0.640323759,0.071126761,0.647887324,-0.044516125,54.2823,56.6767,13.4401,0.029408261,0.597689076,0.373082055,-0.08946779,-1.0
299,473,600309,9.4647,0.053594953,0.053594953,0.108207282,0.097378424,-0.023949713,0.272046156,0.377774523,-40.9019,-34.3145,8.6847,13.9119,7.9512,0.572118035,0.428115478,0.042640187,-0.180440771,-0.135824221,-39.3951,-8.2745,-0.885,1.184680834,0.030600462,0.36037069,-1.048937842,1.0
300,474,600312,4.3196,0.042256028,0.042256028,0.015696668,-0.009097503,-0.023854108,0.302601773,0.246195389,9.9957,15.3202,27.5779,13.494,9.7882,1.647985914,0.411118504,0.060358891,0.314016173,-0.0626708,44.2854,29.5015,127.509,0.09105156,0.428571429,-2.537441864,-0.536303803,1.0
301,483,600337,4.226,0.033316572,0.033316572,0.030712146,0.008326737,-0.027279919,0.338574042,0.310449613,0.5199,15.3898,8.7269,9.8403,9.2013,1.710801604,0.56676543,0.02695595,0.637316562,-0.047103442,30.9666,23.5623,11.9834,0.074218833,1.055263158,-0.767383196,-0.58480996,1.0
302,485,600348,7.7096,-0.001268851,-0.001268851,0.060501558,0.119823759,-0.063008982,0.793014697,1.029627867,-120.9255,-145.6526,-14.572,0.6487,1.6385,0.703087638,0.550595407,-0.027108434,-0.271702368,-0.14896597,-115.9496,-189.1693,-17.5494,0.390043318,-0.086280057,0.603985871,-0.076016405,1.0
303,486,600350,1.2268,0.085902118,0.085902118,0.105724173,0.09738862,0.066914752,0.733740319,0.141644139,17.7371,17.6643,92.1144,12.019,8.5215,2.467370591,0.132843247,0.144927536,0.410714286,-0.099079641,58.5826,42.2742,21.8918,0.548651521,1.043103448,-1.223946392,-1.274949418,1.0
304,487,600351,2.9077,0.027512202,0.027512202,0.018101855,0.028525635,0.015696684,0.338210598,0.28376084,-214.5818,-54.9449,-4.2582,8.2854,8.0116,1.458463691,0.473240744,0.261712439,0.789232532,-0.006319584,-79.2172,-105.5527,-12.5725,0.06733024,0.652910053,-1.254308532,-0.573041335,-1.0
305,489,600362,52.3988,0.017071068,0.017071068,0.04741781,0.066426398,0.022439517,1.144454954,8.702609439,-134.1479,-205.8787,37.9241,1.3881,1.2336,1.481998456,2.021528788,0.082530949,-0.146420824,-0.150695157,-277.6241,-1277.8351,80.2493,0.030883293,0.147230321,0.989243502,-0.286057143,1.0
306,490,600366,2.6181,0.029695007,0.029695007,0.017144833,0.010334796,-0.012366598,0.287902948,0.113370124,1389.4944,340508.3661,-5.8538,9.5423,8.3729,2.997779416,0.289000707,0.062256809,0.352321981,-0.236388608,-41.9409,-52.5934,-17.2511,0.096665853,0.295373665,-0.662900895,0.656233343,1.0
307,493,600373,6.9865,0.036823517,0.036823517,0.03206326,0.028998395,0.022630577,0.309289424,0.348605246,69.854,60.0057,64.2475,10.8402,7.8537,2.089566515,0.546762685,-0.132249723,0.763513514,-0.041464902,-10.7792,11.8437,32.9441,0.182740596,0.54743083,0.719416403,-0.635245593,1.0
308,494,600376,8.2601,0.078586412,0.078586412,-0.294418787,0.009923252,0.008405389,0.678263381,0.349213814,39.0886,51.1138,55.4274,9.451,3.8391,1.723313805,0.13179555,0.049538203,0.240079365,-0.118678611,29.4921,52.0287,194.7349,1.819770673,1.319109462,0.499125588,-0.056913329,1.0
309,498,600392,4.1424,0.001406643,0.001406643,-0.020049472,0.002453529,-0.000995101,0.091718268,0.117262772,-97.9055,-103.2536,-46.389,1.6007,2.9808,4.470885302,0.679513925,-0.160872529,-0.556396396,-0.425120558,-360.6741,-19.6854,257.3587,0.396009023,-0.381096028,0.972278811,2.031177294,1.0
310,499,600395,2.5771,0.001631896,0.001631896,0.038975373,0.056873672,0.035018211,0.398141859,0.283390571,94.728,113.3868,-6.2811,0.41,0.5123,1.199457522,0.411429183,0.145048815,-0.311241611,-0.305200768,229.5303,64.2635,55.5937,0.259100776,0.013580247,0.428045936,1.239795476,1.0
311,502,600406,3.3209,0.033494087,0.033494087,0.030391864,0.037101352,0.032735253,0.203648904,0.227473245,58.8538,59.0585,38.9651,16.1235,9.7226,1.831777684,0.494889153,0.082414017,0.146391753,-0.125085288,278.0921,270.1778,186.2973,0.006879597,0.021432945,-0.076584588,-0.586721804,1.0
312,503,600409,7.2019,0.025377456,0.025377456,0.064926126,0.070858744,0.060674913,0.419507102,0.732459136,-5.6056,-35.3546,-0.4592,6.498,5.1331,0.574311968,0.654944409,0.017060367,0.256077796,-0.123476521,-49.1114,-30.1062,0.4195,0.758719082,0.174242424,-0.192850946,0.324396894,1.0
313,504,600410,6.6041,0.009734985,0.009734985,0.030376026,0.027949464,-0.011043984,0.215853867,0.408071735,23.3131,108.5668,47.3368,2.1962,2.3834,1.63704922,0.625291081,0.169902913,0.301423662,-0.241524184,1278.7967,646.2471,35.4032,0.426681661,0.772058824,0.194844744,1.266304255,-1.0
314,506,600416,11.2951,0.003741634,0.003741634,0.024356456,0.000713648,-0.002066221,0.308952981,0.790829955,307.8087,109.9165,7.4443,1.652,2.4614,1.062484779,0.454053068,0.058192956,0.721760797,-0.068843968,-28.6535,-50.6726,-15.7524,0.136137313,0.6584,-0.458769423,0.635331729,-1.0
315,508,600422,12.4712,0.038895902,0.038895902,0.042981222,0.033252279,0.014240819,0.298653796,0.39425052,13.7699,16.8134,25.9675,12.7078,13.0122,2.579351388,0.859754423,0.233199133,0.60435133,-0.023026862,18.8724,7.5057,40.0126,0.135632221,0.411055989,-0.529245844,-0.455863426,-1.0
316,511,600428,4.5685,0.011642288,0.011642288,0.082235142,0.083875804,-0.007614008,0.532657317,0.43897406,-23404.4887,-5466.8232,-32.1397,2.1839,2.3952,0.558885195,0.430402191,-0.28,0.2825,0.038998725,-687.7974,-800.9215,-13.7473,0.964411744,1.651162791,-0.232026879,0.584225298,-1.0
317,512,600429,2.9939,0.00635136,0.00635136,0.035913639,0.019187928,-0.018466376,0.467259109,0.512148476,134.2577,164.7897,8.7897,1.4047,1.6453,3.950840576,0.591000333,0.0,-0.174405436,-0.194475138,450.865,500.3022,6.2354,0.109931372,-0.244559585,0.650134362,-0.17064537,1.0
318,514,600435,2.3082,0.004771799,0.004771799,0.011674701,0.000343511,-0.004215505,0.091199065,0.078917804,119.2144,-27.654,33.1781,1.8737,3.3878,1.484113654,0.392168047,-0.054677207,0.172864732,-0.198816442,298.6239,216.2218,161.648,0.022772308,0.148459384,0.33213879,0.998000632,-1.0
319,515,600436,3.7362,0.016565753,0.016565753,0.010922869,0.011224795,0.008405199,0.112814073,0.05588998,-37.8548,-34.7541,51.2623,14.7898,13.9068,7.80287924,0.370601796,0.252093193,-0.215442518,-0.229606616,-23.9862,-29.6721,6.9191,0.123508027,-0.172301769,0.879532593,-0.62985774,-1.0
320,516,600456,5.2316,-0.023002907,-0.023002907,0.003990729,0.007509998,0.005997161,0.436204372,0.270616369,-1500.5657,-598.7527,-10.8475,-5.477,-0.761,2.041106843,0.322824203,0.010452962,0.181606519,-0.045926405,-134.5483,-148.9091,30.0415,0.391735589,0.095520777,0.486164679,0.678792922,1.0
321,517,600458,14.188,0.020338366,0.020338366,0.021404724,0.008702111,-0.04497548,0.369010775,0.691156058,72.9862,185.9308,11.1546,5.4741,3.0454,1.708903758,0.717221311,-0.020475927,0.45320197,-0.14944302,73.4465,-173.501,-3.0479,0.73085143,0.583184258,-0.84268084,0.346637976,1.0
322,520,600478,0.8902,0.003894108,0.003894108,0.009515624,0.004192141,-0.023163149,0.101703239,0.055665336,23.9258,98.25,109.795,0.5005,3.2219,1.232914771,0.216292109,0.044306813,0.135163128,-0.019976811,-100.7059,-63.8255,98.3394,0.508753508,-0.049848288,1.570667559,0.223493493,-1.0
323,521,600481,3.6782,0.033885031,0.033885031,0.110062842,0.094893275,0.058412811,0.212173079,0.633260849,1277.1431,58.4668,-75.0559,16.4566,7.9848,2.150070463,1.334747072,-0.112634672,-0.102081269,-0.412116041,1383.379,1417.2107,-4.8277,0.382954339,-0.157209302,-0.854541489,0.066634512,-1.0
324,522,600482,11.111,0.00292009,0.00292009,0.013172399,0.006088297,0.002474814,0.037687601,0.101235984,19.2968,39.1204,0.1596,7.9758,6.25,2.471397901,1.369757045,0.060401172,2.701809599,0.051420552,-45.9021,-59.6476,7.113,0.554699192,2.181203516,-0.13743565,0.236834827,-1.0
325,523,600483,6.5231,0.062643311,0.062643311,0.139445656,0.154915572,0.081247105,0.3684525,0.361773005,65.2113,57.009,12.5944,16.0875,12.1415,1.57321698,0.553808831,0.037417019,0.826780021,0.003092264,17.7389,15.8022,12.5638,0.910829026,1.151439299,-0.790390089,0.020143367,-1.0
326,524,600485,1.2106,0.04000902,0.04000902,-0.039402862,0.003310126,0.002409484,0.239063681,0.078608315,-68.7055,-57.0722,-38.435,15.5613,15.0411,4.643192101,0.201852903,0.119715362,-0.382929642,-0.31036315,-5.4491,-30.4494,53.0316,0.12954779,-0.386608576,-0.079575914,1.608379767,-1.0
327,525,600487,9.5125,0.027870323,0.027870323,0.046505232,0.01144856,-0.011762485,0.185582134,0.479318398,54.7773,85.2764,14.4187,12.4084,8.0407,1.270925103,0.762659278,0.235658915,-0.15883905,-0.486133211,-29.1087,-38.9968,-10.8004,0.453549942,-0.138378378,-0.445601996,0.494725286,1.0
328,526,600489,12.0136,0.003380653,0.003380653,-0.034718184,-0.005730273,-0.072772061,0.227185454,0.713890261,95.888,94.6425,-45.8037,0.8751,1.9473,0.832807734,0.961102258,0.084061135,-0.064971751,-0.126260119,-128.7781,-123.533,-53.3092,0.87211151,0.169611307,1.79862902,-0.148036035,1.0
329,528,600497,12.0491,0.002869511,0.002869511,0.076371673,0.057519184,-0.005428113,0.286118102,0.629717316,-80.0684,28.6112,-37.8436,0.7198,3.009,0.285976543,0.599955132,0.102897103,-0.049095607,-0.132342725,-130.6407,-95.2454,-51.6468,1.325880544,0.062560154,0.961025906,0.85800831,1.0
330,530,600499,6.259,0.046002937,0.046002937,0.048870592,0.020092464,0.010319386,0.355389909,0.388113187,-258.5446,-226.5562,-29.5289,13.1763,8.671,1.41121733,0.524567929,0.055996267,0.225893824,-0.093888348,-119.4836,-111.6075,14.0951,0.13394208,0.18855042,-2.352248084,-0.040756789,-1.0
331,533,600507,7.5204,0.013123312,0.013123312,0.08085561,0.160870729,0.155282196,0.230709122,1.408607443,-170.8945,-143.434,-35.1394,5.2537,2.7303,0.671195385,1.071683778,-0.01453958,0.150943396,-0.169548446,-474.3284,-630.9739,-10.543,0.05154564,0.428571429,-0.126285199,0.075037313,1.0
332,539,600518,3.9233,0.034266443,0.034266443,0.006325851,0.001029396,-0.016060417,0.233275655,0.246423731,6.1659,-17.6981,5.4786,14.6907,11.1119,2.121718976,0.452756836,-0.089199355,0.078244275,-0.230704986,-4.0097,-8.9761,5.0368,0.287107652,0.06336261,0.75659012,-1.202551065,1.0
333,540,600519,26.2944,0.044003793,0.044003793,0.046628092,0.035420901,0.029908137,0.170950234,0.097968232,-13.5933,-11.5552,-3.4989,24.2516,28.8258,3.241841812,0.382739137,0.018104615,0.150669761,-0.05442668,15.0425,14.0112,29.048,0.000243563,0.362070042,2.687776379,-2.269451113,1.0
334,541,600521,3.8715,0.017051413,0.017051413,0.007625879,0.010248025,-0.010221904,0.140211857,0.122225313,44.1912,89.9743,38.4771,12.3213,10.7826,1.682981282,0.556733334,0.105836237,0.746217331,-0.031413297,-8.4999,8.0488,37.1673,0.031373432,0.951575711,-0.01058029,-1.555521732,1.0
335,542,600522,12.6785,0.035615704,0.035615704,0.062863447,-0.001748475,-0.03255583,0.361096434,0.424439246,95.1388,103.8607,72.653,9.6386,9.2532,2.277002609,0.69662653,-0.041841004,0.487979207,-0.049491881,161.8358,165.0232,37.101,0.061981543,0.457670274,-0.38961016,0.167413168,-1.0
336,545,600535,11.7432,0.032779733,0.032779733,0.007314693,0.007022345,-0.008851382,0.160696024,0.272740659,12.1339,16.2375,14.4126,19.7945,14.45,1.502726643,0.823235116,0.140786172,-0.004379562,-0.10566252,-35.3865,-43.9245,22.1299,0.149894924,0.017657299,0.725739523,-1.678185821,1.0
337,547,600537,5.7812,0.024893788,0.024893788,0.092488471,0.021446569,-0.060203784,0.295637968,0.400997276,222.9159,318.7931,27.7678,8.4867,4.8999,0.951661669,0.505604627,-0.075308642,0.092633115,-0.118283931,-24.224,-29.1209,-11.3203,0.158578387,-0.110979228,-0.518243891,0.927836465,-1.0
338,548,600545,7.783,0.012967678,0.012967678,-0.003887776,-0.162539672,-0.168256419,0.45096369,1.023588315,83.9007,199.6621,-7.3865,1.4919,2.0156,1.290168609,0.503356066,-0.058673469,-0.02809482,-0.131740959,315.3236,279.9568,239.8376,0.864717766,0.219162996,-0.454482726,1.005935455,-1.0
339,550,600547,28.6648,0.010520657,0.010520657,0.036416617,0.040340818,0.016081853,0.16889942,0.663838894,29.4675,25.2419,-41.0235,6.08,5.3225,0.223480515,1.798777412,0.143168209,0.057934509,-0.110680878,36.9485,28.9323,-48.86,0.499826339,0.268882175,1.551839629,0.451120222,1.0
340,551,600549,9.8605,-0.020660051,-0.020660051,-0.045207767,-0.022195949,-0.043234771,0.2375203,0.362820854,-185.0435,-219.165,-58.4124,-9.9837,-2.0937,1.304059866,0.667090168,-0.00686378,-0.429654336,-0.167170651,-993.7354,-709.2473,3.2815,0.284512003,-0.367305752,1.219102728,1.016157481,1.0
341,553,600557,5.3627,0.032989737,0.032989737,0.046497688,0.030361819,-0.003490685,0.253863973,0.250474232,10.551,5.7003,0.7812,12.8916,10.9087,1.685505553,0.639999126,0.069687901,0.084055459,-0.093801744,-23.969,-35.8963,-3.4639,0.052991241,-0.104830054,0.269224319,-1.302611535,-1.0
342,554,600563,6.0903,0.037620863,0.037620863,0.035754734,0.042091173,0.029624629,0.212498268,0.157143109,14.2544,9.5597,3.8791,16.9621,18.4195,6.58475496,0.611525994,0.024876847,0.443789035,0.026242396,2.6669,-1.2166,-5.561,0.006070729,0.205388181,0.917765731,0.446326942,1.0
343,555,600566,4.3402,0.029024723,0.029024723,0.027425284,0.02813418,0.011309682,0.113358683,0.145580416,31.8996,32.0778,23.7696,25.7337,22.8944,2.044323977,0.945963819,0.146766169,0.404060914,-0.00334548,10.7361,17.0709,0.8092,0.012116989,0.163651662,1.035779198,-0.825656687,1.0
344,556,600570,3.0229,0.012974271,0.012974271,0.028668322,0.029208455,0.025971225,0.070309391,0.054247063,104.0742,45.1747,42.4401,18.6563,14.596,1.506766481,0.469795923,-0.045404728,0.113403944,-0.236430123,395.3887,374.7078,137.7983,0.057057325,0.6585963,1.423726979,1.716362915,1.0
345,557,600572,2.4576,0.029117987,0.029117987,0.048052686,0.032473855,0.015884822,0.239406479,0.253213973,-194.594,-178.3777,53.9108,10.6332,9.028,1.166582183,0.429894816,0.069655725,-0.114645461,-0.26170855,-193.8757,-204.056,1.1494,0.179526346,-0.198079232,-0.295328355,-0.798122062,-1.0
